orf_name,hours,n,normalized_cs,q_cs,effect_cs,exp_id,exp_environment
YMR121C,34,4,0.748117,0.000892,decreased,31,"N+, C++"
YMR121C,34,4,0.707804,0.001045,decreased,33,"N++,C++"
YMR121C,35,4,0.722534,0.00151,decreased,91,"N++,C+"
YMR121C,58,4,0.874586,0.001182,decreased,93,"N-,C++"
YMR122C,34,4,0.995037,0.032704,unchanged,28,"N+, C+"
YMR122C,34,4,0.98898,0.011449,unchanged,31,"N+, C++"
YMR122C,34,4,1.00084,0.060328,unchanged,33,"N++,C++"
YMR122C,35,4,1.001896,0.079453,unchanged,91,"N++,C+"
YMR122C,58,4,0.963124,0.005239,decreased,93,"N-,C++"
YMR122W-A,34,4,1.06248,0.017684,unchanged,28,"N+, C+"
YMR122W-A,34,4,1.015999,0.261976,unchanged,31,"N+, C++"
YMR122W-A,34,4,1.022721,0.193765,unchanged,33,"N++,C++"
YMR122W-A,35,4,1.059357,0.10591,unchanged,91,"N++,C+"
YMR122W-A,58,4,1.056043,0.029371,unchanged,93,"N-,C++"
YMR123W,34,4,0.936446,0.000771,decreased,28,"N+, C+"
YMR123W,34,4,0.949045,0.000909,decreased,31,"N+, C++"
YMR123W,34,4,0.947367,0.001045,decreased,33,"N++,C++"
YMR123W,35,4,0.952113,0.006116,decreased,91,"N++,C+"
YMR123W,58,4,0.949548,0.001749,decreased,93,"N-,C++"
YMR125W,34,4,0.853897,0.000755,decreased,28,"N+, C+"
YMR125W,34,4,0.837971,0.000892,decreased,31,"N+, C++"
YMR125W,34,4,0.833929,0.001045,decreased,33,"N++,C++"
YMR125W,35,4,0.925927,0.00151,decreased,91,"N++,C+"
YMR125W,58,4,0.86024,0.001182,decreased,93,"N-,C++"
YMR126C,34,4,0.972406,0.002343,decreased,28,"N+, C+"
YMR126C,34,4,0.987416,0.009902,unchanged,31,"N+, C++"
YMR126C,34,4,0.991065,0.032316,unchanged,33,"N++,C++"
YMR126C,35,4,0.991944,0.099755,unchanged,91,"N++,C+"
YMR126C,58,4,0.976931,0.018793,unchanged,93,"N-,C++"
YMR127C,34,4,0.863519,0.000755,decreased,28,"N+, C+"
YMR127C,34,4,0.778312,0.000892,decreased,31,"N+, C++"
YMR127C,34,4,0.835025,0.001045,decreased,33,"N++,C++"
YMR127C,35,4,0.970858,0.006773,decreased,91,"N++,C+"
YMR127C,58,4,0.886865,0.001182,decreased,93,"N-,C++"
YMR128W,34,4,0.973075,0.002813,decreased,28,"N+, C+"
YMR128W,34,4,0.913511,0.000892,decreased,31,"N+, C++"
YMR128W,34,4,0.867363,0.001045,decreased,33,"N++,C++"
YMR128W,35,4,0.949558,0.001585,decreased,91,"N++,C+"
YMR128W,58,4,0.958778,0.003808,decreased,93,"N-,C++"
YMR130W,34,8,0.978977,0.000865,unchanged,28,"N+, C+"
YMR130W,34,8,0.997637,0.003994,unchanged,31,"N+, C++"
YMR130W,34,8,0.974542,0.001045,unchanged,33,"N++,C++"
YMR130W,35,8,1.030436,0.265641,unchanged,91,"N++,C+"
YMR130W,58,8,1.016714,0.279366,unchanged,93,"N-,C++"
YMR132C,34,4,1.004387,0.045075,unchanged,28,"N+, C+"
YMR132C,34,4,1.00839,0.090837,unchanged,31,"N+, C++"
YMR132C,34,4,1.029954,0.244717,unchanged,33,"N++,C++"
YMR132C,35,4,1.018498,0.317811,unchanged,91,"N++,C+"
YMR132C,58,4,0.957502,0.0027,decreased,93,"N-,C++"
YMR133W,34,4,0.976023,0.004094,unchanged,28,"N+, C+"
YMR133W,34,4,0.986187,0.018672,unchanged,31,"N+, C++"
YMR133W,34,4,0.999159,0.110054,unchanged,33,"N++,C++"
YMR133W,35,4,1.021853,0.26332,unchanged,91,"N++,C+"
YMR133W,58,4,0.971781,0.00363,unchanged,93,"N-,C++"
YMR134W,34,3,1.010414,0.073266,unchanged,28,"N+, C+"
YMR134W,34,3,1.002616,0.037997,unchanged,31,"N+, C++"
YMR134W,34,3,1.007151,0.092792,unchanged,33,"N++,C++"
YMR134W,35,3,1.000848,0.135095,unchanged,91,"N++,C+"
YMR134W,58,3,0.974812,0.04759,unchanged,93,"N-,C++"
YMR135C,34,4,0.978618,0.012696,unchanged,28,"N+, C+"
YMR135C,34,4,1.010779,0.175164,unchanged,31,"N+, C++"
YMR135C,34,4,0.988416,0.029251,unchanged,33,"N++,C++"
YMR135C,35,4,1.013728,0.228797,unchanged,91,"N++,C+"
YMR135C,58,4,0.984996,0.027659,unchanged,93,"N-,C++"
YMR135W-A,34,4,1.02211,0.216146,unchanged,28,"N+, C+"
YMR135W-A,34,4,1.076065,0.005681,unchanged,31,"N+, C++"
YMR135W-A,34,4,1.044643,0.095881,unchanged,33,"N++,C++"
YMR135W-A,35,4,1.021879,0.156103,unchanged,91,"N++,C+"
YMR135W-A,58,4,1.022026,0.202323,unchanged,93,"N-,C++"
YMR137C,34,2,1.000332,0.104706,unchanged,28,"N+, C+"
YMR137C,34,2,0.981834,0.11598,unchanged,31,"N+, C++"
YMR137C,34,2,0.981683,0.14357,unchanged,33,"N++,C++"
YMR137C,35,2,1.001389,0.162311,unchanged,91,"N++,C+"
YMR137C,58,2,1.035722,0.123731,unchanged,93,"N-,C++"
YMR138W,34,4,0.972334,0.002782,decreased,28,"N+, C+"
YMR138W,34,4,0.971939,0.001501,decreased,31,"N+, C++"
YMR138W,34,4,0.995634,0.029712,unchanged,33,"N++,C++"
YMR138W,35,4,1.006579,0.214067,unchanged,91,"N++,C+"
YMR138W,58,4,0.996981,0.103528,unchanged,93,"N-,C++"
YMR139W,34,4,0.743,0.000755,decreased,28,"N+, C+"
YMR139W,34,4,0.760352,0.000892,decreased,31,"N+, C++"
YMR139W,34,4,0.73848,0.001045,decreased,33,"N++,C++"
YMR139W,35,4,0.913756,0.001514,decreased,91,"N++,C+"
YMR139W,58,4,0.788542,0.001182,decreased,93,"N-,C++"
YMR140W,34,4,0.961655,0.001149,decreased,28,"N+, C+"
YMR140W,34,4,0.89668,0.000892,decreased,31,"N+, C++"
YMR140W,34,4,0.924078,0.001045,decreased,33,"N++,C++"
YMR140W,35,4,0.932262,0.00151,decreased,91,"N++,C+"
YMR140W,58,4,0.952352,0.001298,decreased,93,"N-,C++"
YMR141C,34,4,1.064138,0.016024,unchanged,28,"N+, C+"
YMR141C,34,4,1.050323,0.026969,unchanged,31,"N+, C++"
YMR141C,34,4,1.042863,0.089897,unchanged,33,"N++,C++"
YMR141C,35,4,1.051168,0.098013,unchanged,91,"N++,C+"
YMR141C,58,4,1.052208,0.031661,unchanged,93,"N-,C++"
YMR142C,34,4,0.961012,0.000868,decreased,28,"N+, C+"
YMR142C,34,4,0.933145,0.000892,decreased,31,"N+, C++"
YMR142C,34,4,0.919207,0.001045,decreased,33,"N++,C++"
YMR142C,35,4,0.946059,0.001514,decreased,91,"N++,C+"
YMR142C,58,4,0.931984,0.001182,decreased,93,"N-,C++"
YMR143W,34,4,1.011926,0.207022,unchanged,28,"N+, C+"
YMR143W,34,4,1.004398,0.038289,unchanged,31,"N+, C++"
YMR143W,34,4,0.997264,0.055251,unchanged,33,"N++,C++"
YMR143W,35,4,1.006589,0.220239,unchanged,91,"N++,C+"
YMR143W,58,4,1.035095,0.13866,unchanged,93,"N-,C++"
YMR145C,34,4,0.870047,0.000755,decreased,28,"N+, C+"
YMR145C,34,4,0.905758,0.000892,decreased,31,"N+, C++"
YMR145C,34,4,0.912799,0.001045,decreased,33,"N++,C++"
YMR145C,35,4,0.871611,0.00151,decreased,91,"N++,C+"
YMR145C,58,4,0.879844,0.001182,decreased,93,"N-,C++"
YMR146C,34,4,0.978263,0.005529,unchanged,28,"N+, C+"
YMR146C,34,4,0.986831,0.006328,unchanged,31,"N+, C++"
YMR146C,34,4,0.958797,0.001134,decreased,33,"N++,C++"
YMR146C,35,4,0.959412,0.001955,decreased,91,"N++,C+"
YMR146C,58,4,0.951388,0.001199,decreased,93,"N-,C++"
YMR147W,34,4,0.983518,0.012967,unchanged,28,"N+, C+"
YMR147W,34,4,0.995505,0.046269,unchanged,31,"N+, C++"
YMR147W,34,4,0.999645,0.060747,unchanged,33,"N++,C++"
YMR147W,35,4,1.021751,0.322434,unchanged,91,"N++,C+"
YMR147W,58,4,0.952886,0.002573,decreased,93,"N-,C++"
YMR148W,34,4,0.969328,0.001264,decreased,28,"N+, C+"
YMR148W,34,4,0.944707,0.001074,decreased,31,"N+, C++"
YMR148W,34,4,0.995673,0.077228,unchanged,33,"N++,C++"
YMR148W,35,4,0.982904,0.045313,unchanged,91,"N++,C+"
YMR148W,58,4,0.978804,0.0211,unchanged,93,"N-,C++"
YMR149W,34,4,1.004383,0.080854,unchanged,28,"N+, C+"
YMR149W,34,4,1.000478,0.038146,unchanged,31,"N+, C++"
YMR149W,34,4,0.992212,0.033598,unchanged,33,"N++,C++"
YMR149W,35,4,0.956932,0.002361,decreased,91,"N++,C+"
YMR149W,58,4,0.9687,0.033746,unchanged,93,"N-,C++"
YMR150C,34,4,1.014389,0.243442,unchanged,28,"N+, C+"
YMR150C,34,4,0.998599,0.091044,unchanged,31,"N+, C++"
YMR150C,34,4,0.995278,0.096638,unchanged,33,"N++,C++"
YMR150C,35,4,1.043501,0.060739,unchanged,91,"N++,C+"
YMR150C,58,4,1.107856,0.025361,unchanged,93,"N-,C++"
YMR151W,34,3,1.108149,0.003219,increased,28,"N+, C+"
YMR151W,34,3,1.130074,0.003098,increased,31,"N+, C++"
YMR151W,34,3,1.109993,0.003574,increased,33,"N++,C++"
YMR151W,35,3,1.089874,0.013914,unchanged,91,"N++,C+"
YMR151W,58,3,1.13164,0.020514,unchanged,93,"N-,C++"
YMR152W,34,4,0.989778,0.008147,unchanged,28,"N+, C+"
YMR152W,34,4,1.002879,0.039349,unchanged,31,"N+, C++"
YMR152W,34,4,0.984352,0.007085,unchanged,33,"N++,C++"
YMR152W,35,4,0.952621,0.001567,decreased,91,"N++,C+"
YMR152W,58,4,0.888969,0.011855,unchanged,93,"N-,C++"
YMR153W,34,4,0.758508,0.000755,decreased,28,"N+, C+"
YMR153W,34,4,0.788706,0.000892,decreased,31,"N+, C++"
YMR153W,34,4,0.781022,0.001045,decreased,33,"N++,C++"
YMR153W,35,4,0.839865,0.00151,decreased,91,"N++,C+"
YMR153W,58,4,0.74306,0.001182,decreased,93,"N-,C++"
YMR154C,34,2,1.004247,0.125563,unchanged,28,"N+, C+"
YMR154C,34,2,1.00675,0.116311,unchanged,31,"N+, C++"
YMR154C,34,2,0.978355,0.019014,unchanged,33,"N++,C++"
YMR154C,35,2,1.036421,0.132049,unchanged,91,"N++,C+"
YMR154C,58,2,0.954044,0.012072,unchanged,93,"N-,C++"
YMR155W,34,4,0.930178,0.000755,decreased,28,"N+, C+"
YMR155W,34,4,0.936878,0.000892,decreased,31,"N+, C++"
YMR155W,34,4,0.976849,0.005284,unchanged,33,"N++,C++"
YMR155W,35,4,0.95782,0.001972,decreased,91,"N++,C+"
YMR155W,58,4,0.972972,0.008334,unchanged,93,"N-,C++"
YMR156C,34,4,0.947654,0.000755,decreased,28,"N+, C+"
YMR156C,34,4,0.939031,0.000892,decreased,31,"N+, C++"
YMR156C,34,4,0.94226,0.001083,decreased,33,"N++,C++"
YMR156C,35,4,0.941551,0.001548,decreased,91,"N++,C+"
YMR156C,58,4,0.947402,0.001235,decreased,93,"N-,C++"
YMR157C,34,4,0.985958,0.02584,unchanged,28,"N+, C+"
YMR157C,34,4,0.994669,0.008661,unchanged,31,"N+, C++"
YMR157C,34,4,0.979606,0.009337,unchanged,33,"N++,C++"
YMR157C,35,4,0.965941,0.002979,decreased,91,"N++,C+"
YMR157C,58,4,0.978622,0.003118,unchanged,93,"N-,C++"
YMR158C-A,34,4,0.975733,0.002103,decreased,28,"N+, C+"
YMR158C-A,34,4,1.072195,0.019923,unchanged,31,"N+, C++"
YMR158C-A,34,4,1.048307,0.049847,unchanged,33,"N++,C++"
YMR158C-A,35,4,1.027926,0.190515,unchanged,91,"N++,C+"
YMR158C-A,58,4,0.994804,0.088844,unchanged,93,"N-,C++"
YMR159C,34,4,0.940529,0.000755,decreased,28,"N+, C+"
YMR159C,34,4,0.948479,0.000909,decreased,31,"N+, C++"
YMR159C,34,4,0.972037,0.020291,unchanged,33,"N++,C++"
YMR159C,35,4,0.96605,0.006894,decreased,91,"N++,C+"
YMR159C,58,4,0.929121,0.003224,decreased,93,"N-,C++"
YMR160W,34,4,1.011792,0.152409,unchanged,28,"N+, C+"
YMR160W,34,4,0.964893,0.002358,decreased,31,"N+, C++"
YMR160W,34,4,0.985689,0.011147,unchanged,33,"N++,C++"
YMR160W,35,4,1.001717,0.159255,unchanged,91,"N++,C+"
YMR160W,58,4,0.999996,0.10907,unchanged,93,"N-,C++"
YMR163C,34,8,0.779084,5.00E-05,decreased,28,"N+, C+"
YMR163C,34,8,0.708751,7.30E-05,decreased,31,"N+, C++"
YMR163C,34,8,0.755605,0.000102,decreased,33,"N++,C++"
YMR163C,35,8,0.878996,0.00022,decreased,91,"N++,C+"
YMR163C,58,8,0.849864,0.000202,decreased,93,"N-,C++"
YMR165C,34,4,0.961504,0.00123,decreased,28,"N+, C+"
YMR165C,34,4,0.987798,0.026437,unchanged,31,"N+, C++"
YMR165C,34,4,0.989696,0.032494,unchanged,33,"N++,C++"
YMR165C,35,4,1.020173,0.303226,unchanged,91,"N++,C+"
YMR165C,58,4,1.012553,0.291773,unchanged,93,"N-,C++"
YMR166C,34,4,0.853101,0.000755,decreased,28,"N+, C+"
YMR166C,34,4,0.962708,0.017461,unchanged,31,"N+, C++"
YMR166C,34,4,0.924598,0.002287,decreased,33,"N++,C++"
YMR166C,35,4,0.779435,0.00151,decreased,91,"N++,C+"
YMR166C,58,4,0.880239,0.001182,decreased,93,"N-,C++"
YMR168C,34,4,0.881965,0.000755,decreased,28,"N+, C+"
YMR168C,34,4,0.884823,0.000892,decreased,31,"N+, C++"
YMR168C,34,4,0.877619,0.001045,decreased,33,"N++,C++"
YMR168C,35,4,0.918036,0.00151,decreased,91,"N++,C+"
YMR168C,58,4,0.899927,0.001182,decreased,93,"N-,C++"
YMR169C,34,4,0.991264,0.011173,unchanged,28,"N+, C+"
YMR169C,34,4,0.960206,0.001162,decreased,31,"N+, C++"
YMR169C,34,4,0.961089,0.001598,decreased,33,"N++,C++"
YMR169C,35,4,0.986102,0.012212,unchanged,91,"N++,C+"
YMR169C,58,4,0.994618,0.024849,unchanged,93,"N-,C++"
YMR170C,34,4,0.993151,0.010696,unchanged,28,"N+, C+"
YMR170C,34,4,0.99368,0.01003,unchanged,31,"N+, C++"
YMR170C,34,4,0.981476,0.009752,unchanged,33,"N++,C++"
YMR170C,35,4,0.955232,0.001999,decreased,91,"N++,C+"
YMR170C,58,4,0.934693,0.001186,decreased,93,"N-,C++"
YMR173W,34,4,1.035343,0.055375,unchanged,28,"N+, C+"
YMR173W,34,4,1.022986,0.136922,unchanged,31,"N+, C++"
YMR173W,34,4,1.048389,0.077228,unchanged,33,"N++,C++"
YMR173W,35,4,1.008539,0.135738,unchanged,91,"N++,C+"
YMR173W,58,4,1.027989,0.088774,unchanged,93,"N-,C++"
YMR175W,34,4,1.015751,0.243088,unchanged,28,"N+, C+"
YMR175W,34,4,1.060905,0.037566,unchanged,31,"N+, C++"
YMR175W,34,4,1.04558,0.086913,unchanged,33,"N++,C++"
YMR175W,35,4,1.056773,0.095723,unchanged,91,"N++,C+"
YMR175W,58,4,1.048265,0.11866,unchanged,93,"N-,C++"
YMR175W-A,34,4,0.973049,0.001412,decreased,28,"N+, C+"
YMR175W-A,34,4,0.969988,0.001142,decreased,31,"N+, C++"
YMR175W-A,34,4,0.946713,0.001095,decreased,33,"N++,C++"
YMR175W-A,35,4,0.986376,0.008727,unchanged,91,"N++,C+"
YMR175W-A,58,4,0.969562,0.002948,decreased,93,"N-,C++"
YMR177W,34,4,1.009428,0.127904,unchanged,28,"N+, C+"
YMR177W,34,4,0.883017,0.00148,decreased,31,"N+, C++"
YMR177W,34,4,0.899769,0.001045,decreased,33,"N++,C++"
YMR177W,35,4,0.923902,0.00151,decreased,91,"N++,C+"
YMR177W,58,4,0.917821,0.001182,decreased,93,"N-,C++"
YMR179W,34,4,0.573105,0.000755,decreased,28,"N+, C+"
YMR179W,34,4,0.614948,0.000892,decreased,31,"N+, C++"
YMR179W,34,4,0.560274,0.001045,decreased,33,"N++,C++"
YMR179W,35,4,0.702529,0.00151,decreased,91,"N++,C+"
YMR179W,58,4,0.677755,0.001182,decreased,93,"N-,C++"
YMR180C,34,2,1.005268,0.13692,unchanged,28,"N+, C+"
YMR180C,34,2,1.026141,0.232236,unchanged,31,"N+, C++"
YMR180C,34,2,1.026962,0.238825,unchanged,33,"N++,C++"
YMR180C,35,2,1.019106,0.288285,unchanged,91,"N++,C+"
YMR180C,58,2,1.040168,0.09453,unchanged,93,"N-,C++"
YMR181C,34,4,0.907348,0.000755,decreased,28,"N+, C+"
YMR181C,34,4,0.87418,0.000892,decreased,31,"N+, C++"
YMR181C,34,4,0.91528,0.001045,decreased,33,"N++,C++"
YMR181C,35,4,0.906392,0.00151,decreased,91,"N++,C+"
YMR181C,58,4,0.865671,0.001182,decreased,93,"N-,C++"
YMR182C,34,4,0.973324,0.004087,decreased,28,"N+, C+"
YMR182C,34,4,0.985281,0.00274,unchanged,31,"N+, C++"
YMR182C,34,4,1.008065,0.125682,unchanged,33,"N++,C++"
YMR182C,35,4,0.982272,0.094619,unchanged,91,"N++,C+"
YMR182C,58,4,0.987368,0.021181,unchanged,93,"N-,C++"
YMR182W-A,34,4,0.961051,0.000838,decreased,28,"N+, C+"
YMR182W-A,34,4,0.951717,0.000896,decreased,31,"N+, C++"
YMR182W-A,34,4,0.934727,0.001072,decreased,33,"N++,C++"
YMR182W-A,35,4,0.969839,0.007419,decreased,91,"N++,C+"
YMR182W-A,58,4,1.011973,0.245953,unchanged,93,"N-,C++"
YMR183C,34,4,0.97463,0.002207,decreased,28,"N+, C+"
YMR183C,34,4,0.978259,0.001922,unchanged,31,"N+, C++"
YMR183C,34,4,0.969846,0.00139,decreased,33,"N++,C++"
YMR183C,35,4,0.993345,0.026723,unchanged,91,"N++,C+"
YMR183C,58,4,0.96485,0.004911,decreased,93,"N-,C++"
YMR184W,34,4,1.026826,0.239329,unchanged,28,"N+, C+"
YMR184W,34,4,1.009223,0.074397,unchanged,31,"N+, C++"
YMR184W,34,4,1.0032,0.044323,unchanged,33,"N++,C++"
YMR184W,35,4,0.975067,0.009235,unchanged,91,"N++,C+"
YMR184W,58,4,1.046331,0.063008,unchanged,93,"N-,C++"
YMR185W,34,4,0.96043,0.000885,decreased,28,"N+, C+"
YMR185W,34,4,0.96708,0.001078,decreased,31,"N+, C++"
YMR185W,34,4,0.948071,0.004158,decreased,33,"N++,C++"
YMR185W,35,4,0.986699,0.066775,unchanged,91,"N++,C+"
YMR185W,58,4,0.987563,0.009479,unchanged,93,"N-,C++"
YMR186W,34,4,1.032256,0.151665,unchanged,28,"N+, C+"
YMR186W,34,4,1.020739,0.211598,unchanged,31,"N+, C++"
YMR186W,34,4,1.040882,0.087832,unchanged,33,"N++,C++"
YMR186W,35,4,1.066512,0.04887,unchanged,91,"N++,C+"
YMR186W,58,4,1.009438,0.257755,unchanged,93,"N-,C++"
YMR187C,34,3,0.934252,0.003371,decreased,28,"N+, C+"
YMR187C,34,3,0.896278,0.002075,decreased,31,"N+, C++"
YMR187C,34,3,0.959051,0.003636,decreased,33,"N++,C++"
YMR187C,35,3,1.020979,0.248871,unchanged,91,"N++,C+"
YMR187C,58,3,1.006712,0.083583,unchanged,93,"N-,C++"
YMR188C,34,4,0.965735,0.002454,decreased,28,"N+, C+"
YMR188C,34,4,0.974152,0.00263,decreased,31,"N+, C++"
YMR188C,34,4,0.970595,0.012433,unchanged,33,"N++,C++"
YMR188C,35,4,0.968627,0.003578,decreased,91,"N++,C+"
YMR188C,58,4,0.967693,0.001783,decreased,93,"N-,C++"
YMR189W,34,4,0.806905,0.000755,decreased,28,"N+, C+"
YMR189W,34,4,0.857343,0.000892,decreased,31,"N+, C++"
YMR189W,34,4,0.884387,0.001045,decreased,33,"N++,C++"
YMR189W,35,4,0.648219,0.00151,decreased,91,"N++,C+"
YMR189W,58,4,0.763178,0.001182,decreased,93,"N-,C++"
YMR191W,34,2,1.042079,0.079391,unchanged,28,"N+, C+"
YMR191W,34,2,1.066981,0.040371,unchanged,31,"N+, C++"
YMR191W,34,2,1.082688,0.022786,unchanged,33,"N++,C++"
YMR191W,35,2,1.07362,0.031497,unchanged,91,"N++,C+"
YMR191W,58,2,1.065574,0.038291,unchanged,93,"N-,C++"
YMR192W,34,4,1.088888,0.001948,increased,28,"N+, C+"
YMR192W,34,4,1.062835,0.01098,unchanged,31,"N+, C++"
YMR192W,34,4,1.119457,0.002201,increased,33,"N++,C++"
YMR192W,35,4,1.058331,0.011536,unchanged,91,"N++,C+"
YMR192W,58,4,1.048409,0.065711,unchanged,93,"N-,C++"
YMR193C-A,34,1,1.071224,0.055738,unchanged,28,"N+, C+"
YMR193C-A,34,1,1.094188,0.04867,unchanged,31,"N+, C++"
YMR193C-A,34,1,1.050001,0.126622,unchanged,33,"N++,C++"
YMR193C-A,35,1,1.043696,0.146794,unchanged,91,"N++,C+"
YMR193C-A,58,1,1.052495,0.104083,unchanged,93,"N-,C++"
YMR193W,34,4,0.962873,0.010012,unchanged,28,"N+, C+"
YMR193W,34,4,0.968778,0.001961,decreased,31,"N+, C++"
YMR193W,34,4,0.942405,0.012188,unchanged,33,"N++,C++"
YMR193W,35,4,0.98108,0.089973,unchanged,91,"N++,C+"
YMR193W,58,4,0.961155,0.001908,decreased,93,"N-,C++"
YMR194C-B,34,4,1.059153,0.049776,unchanged,28,"N+, C+"
YMR194C-B,34,4,1.046666,0.137974,unchanged,31,"N+, C++"
YMR194C-B,34,4,1.034144,0.203226,unchanged,33,"N++,C++"
YMR194C-B,35,4,1.022495,0.178362,unchanged,91,"N++,C+"
YMR194C-B,58,4,1.034277,0.053432,unchanged,93,"N-,C++"
YMR194W,34,2,1.069508,0.02594,unchanged,28,"N+, C+"
YMR194W,34,2,1.020384,0.225765,unchanged,31,"N+, C++"
YMR194W,34,2,0.99495,0.089254,unchanged,33,"N++,C++"
YMR194W,35,2,1.031035,0.186777,unchanged,91,"N++,C+"
YMR194W,58,2,0.948414,0.011603,unchanged,93,"N-,C++"
YMR195W,34,4,0.825346,0.000755,decreased,28,"N+, C+"
YMR195W,34,4,0.808029,0.000892,decreased,31,"N+, C++"
YMR195W,34,4,0.828832,0.001045,decreased,33,"N++,C++"
YMR195W,35,4,0.834583,0.00151,decreased,91,"N++,C+"
YMR195W,58,4,0.955334,0.002762,decreased,93,"N-,C++"
YMR196W,34,4,1.009873,0.125563,unchanged,28,"N+, C+"
YMR196W,34,4,1.033469,0.2494,unchanged,31,"N+, C++"
YMR196W,34,4,0.991515,0.029684,unchanged,33,"N++,C++"
YMR196W,35,4,0.993094,0.117642,unchanged,91,"N++,C+"
YMR196W,58,4,1.000156,0.079559,unchanged,93,"N-,C++"
YMR197C,34,2,0.963014,0.009597,decreased,28,"N+, C+"
YMR197C,34,2,0.958502,0.011108,unchanged,31,"N+, C++"
YMR197C,34,2,0.990416,0.052038,unchanged,33,"N++,C++"
YMR197C,35,2,0.977951,0.110539,unchanged,91,"N++,C+"
YMR197C,58,2,0.948434,0.05345,unchanged,93,"N-,C++"
YMR198W,34,4,0.969059,0.005483,decreased,28,"N+, C+"
YMR198W,34,4,0.988258,0.012281,unchanged,31,"N+, C++"
YMR198W,34,4,1.037829,0.093534,unchanged,33,"N++,C++"
YMR198W,35,4,0.996138,0.068649,unchanged,91,"N++,C+"
YMR198W,58,4,1.019344,0.272225,unchanged,93,"N-,C++"
YMR201C,34,2,1.001714,0.121815,unchanged,28,"N+, C+"
YMR201C,34,2,1.034155,0.164259,unchanged,31,"N+, C++"
YMR201C,34,2,0.996336,0.064923,unchanged,33,"N++,C++"
YMR201C,35,2,1.032117,0.224722,unchanged,91,"N++,C+"
YMR201C,58,2,1.02986,0.19504,unchanged,93,"N-,C++"
YMR202W,34,4,1.023405,0.216107,unchanged,28,"N+, C+"
YMR202W,34,4,1.033946,0.105494,unchanged,31,"N+, C++"
YMR202W,34,4,1.018733,0.269286,unchanged,33,"N++,C++"
YMR202W,35,4,1.044159,0.026171,unchanged,91,"N++,C+"
YMR202W,58,4,1.089874,0.031519,unchanged,93,"N-,C++"
YMR204C,34,4,0.822326,0.000755,decreased,28,"N+, C+"
YMR204C,34,4,0.746423,0.000892,decreased,31,"N+, C++"
YMR204C,34,4,0.838691,0.001045,decreased,33,"N++,C++"
YMR204C,35,4,0.952546,0.0045,decreased,91,"N++,C+"
YMR204C,58,4,0.897165,0.001687,decreased,93,"N-,C++"
YMR205C,34,4,0.741397,0.000755,decreased,28,"N+, C+"
YMR205C,34,4,0.758583,0.000892,decreased,31,"N+, C++"
YMR205C,34,4,0.788941,0.001045,decreased,33,"N++,C++"
YMR205C,35,4,0.650336,0.00151,decreased,91,"N++,C+"
YMR205C,58,4,0.799111,0.001182,decreased,93,"N-,C++"
YMR207C,34,4,0.894092,0.000755,decreased,28,"N+, C+"
YMR207C,34,4,0.902312,0.000892,decreased,31,"N+, C++"
YMR207C,34,4,0.864108,0.001045,decreased,33,"N++,C++"
YMR207C,35,4,0.907963,0.00151,decreased,91,"N++,C+"
YMR207C,58,4,0.88832,0.001182,decreased,93,"N-,C++"
YMR208W,34,4,0.985772,0.019692,unchanged,28,"N+, C+"
YMR208W,34,4,1.011271,0.067785,unchanged,31,"N+, C++"
YMR208W,34,4,1.032653,0.213104,unchanged,33,"N++,C++"
YMR208W,35,4,0.95807,0.022753,unchanged,91,"N++,C+"
YMR208W,58,4,0.992368,0.157922,unchanged,93,"N-,C++"
YMR209C,34,4,1.042241,0.044676,unchanged,28,"N+, C+"
YMR209C,34,4,1.054155,0.023816,unchanged,31,"N+, C++"
YMR209C,34,4,1.053123,0.019732,unchanged,33,"N++,C++"
YMR209C,35,4,1.069657,0.021602,unchanged,91,"N++,C+"
YMR209C,58,4,1.065319,0.018236,unchanged,93,"N-,C++"
YMR210W,34,4,0.947012,0.001642,decreased,28,"N+, C+"
YMR210W,34,4,0.952955,0.000986,decreased,31,"N+, C++"
YMR210W,34,4,0.978261,0.00191,unchanged,33,"N++,C++"
YMR210W,35,4,0.975421,0.026913,unchanged,91,"N++,C+"
YMR210W,58,4,0.961903,0.001749,decreased,93,"N-,C++"
YMR211W,34,4,0.960132,0.002067,decreased,28,"N+, C+"
YMR211W,34,4,0.943421,0.000892,decreased,31,"N+, C++"
YMR211W,34,4,0.940792,0.001057,decreased,33,"N++,C++"
YMR211W,35,4,0.927248,0.00151,decreased,91,"N++,C+"
YMR211W,58,4,0.967336,0.004092,decreased,93,"N-,C++"
YMR212C,34,4,0.986501,0.019787,unchanged,28,"N+, C+"
YMR212C,34,4,0.986878,0.01997,unchanged,31,"N+, C++"
YMR212C,34,4,1.031804,0.256957,unchanged,33,"N++,C++"
YMR212C,35,4,1.036758,0.290935,unchanged,91,"N++,C+"
YMR212C,58,4,0.995952,0.101449,unchanged,93,"N-,C++"
YMR213W,34,4,0.963233,0.000907,decreased,28,"N+, C+"
YMR213W,34,4,0.969143,0.00141,decreased,31,"N+, C++"
YMR213W,34,4,0.945707,0.001068,decreased,33,"N++,C++"
YMR213W,35,4,1.001423,0.144669,unchanged,91,"N++,C+"
YMR213W,58,4,0.981499,0.041432,unchanged,93,"N-,C++"
YMR214W,34,4,0.887277,0.000755,decreased,28,"N+, C+"
YMR214W,34,4,0.910842,0.000912,decreased,31,"N+, C++"
YMR214W,34,4,0.892976,0.001045,decreased,33,"N++,C++"
