"orf_name","colony_id","colony_size"
"YNL146W",227304,1.032759
"YGL002W",227305,1.038006
"YGL147C",227306,1.03538
"YMR192W",227307,1.095405
"YBR063C",227308,0.969877
"YPR181C",227309,0.601409
"YGR016W",227310,1.015513
"YPL019C",227311,1.010982
"YIR034C",227312,0.98957
"YFR050C",227313,0.994559
"YOR367W",227314,0.976641
"YNL278W",227315,0.783275
"YGR263C",227316,0.970124
"YOR151C",227317,0.817392
"YIL157C",227318,0.94944
"YGR178C",227319,0.700082
"YJL196C",227320,0.969722
"YGL154C",227321,0.889171
"YPR062W",227322,1.002556
"YER031C",227323,0.969756
"YDR322W",227335,0.997906
"YHR193C",227337,1.013735
"YDR066C",227339,0.950544
"YIL018W",227340,0.905479
"YHR025W",227341,0.987073
"YBR021W",227343,0.961694
"YHR200W",227345,1.017778
"YOR315W",227347,0.853207
"YBR182C-A",227348,0.995897
"YKL155C",227349,1.011256
"YPL210C",227351,0.969506
"YBL090W",227353,0.787686
"YKL075C",227355,0.979034
"YBR182C-A",227356,0.911233
"YNL020C",227357,1.056947
"YML060W",227359,1.060286
"YBL092W",227361,0.159764
"YAR066W",227363,1.023407
"YDR246W-A",227364,0.900705
"YGL181W",227365,1.02449
"YKL148C",227367,1.002298
"YBL093C",227369,0.466631
"YMR279C",227371,1.026181
"YJL077W-B",227372,0.952912
"YKR056W",227373,1.020177
"YDL188C",227375,0.761013
"YBL102W",227377,0.907827
"YMR269W",227379,0.914333
"YLR159C-A",227380,0.914729
"YLR107W",227381,0.961566
"YGL124C",227383,0.968091
"YBL091C-A",227385,0.973685
"YKR070W",227387,0.990439
"YLL021W",227398,0.965008
"YLR133W",227399,1.008062
"YPR133C",227402,1.042188
"YHR044C",227403,0.978712
"YDR014W",227404,0.970447
"YMR017W",227405,0.965085
"YLR207W",227406,0.951707
"YLR242C",227407,0.964435
"YHL028W",227408,0.953701
"YJL107C",227410,0.982322
"YHR022C",227411,1.014441
"YJR076C",227412,0.981706
"YMR026C",227413,0.926044
"YLR283W",227415,1.08981
"YHL028W",227416,0.993528
"YML090W",227417,1.0873
"YMR130W",227418,1.011028
"YGR253C",227419,0.960128
"YBR068C",227420,1.013771
"YML048W",227421,1.012981
"YML027W",227423,0.026179
"YBR239C",227424,1.006906
"YML106W",227425,1.0458
"YMR030W",227426,1.010448
"YGL174W",227427,0.982377
"YKR057W",227428,1.020544
"YML074C",227429,0.987964
"YNL327W",227430,0.892005
"YJR159W",227431,0.98826
"YCL047C",227432,0.998448
"YML094C-A",227433,1.039574
"YBR254C",227434,1.030739
"YHL003C",227435,0.995414
"YMR021C",227437,0.956298
"YDR385W",227438,0.996093
"YKL071W",227439,1.000064
"YPL179W",227440,0.952287
"YML099W-A",227441,1.000794
"YDR448W",227442,0.887564
"YGL261C",227443,0.985623
"YDL056W",227444,0.816403
"YML083C",227445,0.913711
"YPL105C",227446,0.771453
"YKL167C",227447,0.966081
"YOL048C",227448,1.034902
"YPL152W",227450,1.01807
"YJL145W",227451,0.972713
"YOL088C",227462,0.996111
"YKR090W",227463,1.026253
"YHL044W",227465,1.006228
"YDR306C",227466,0.19701
"YKL145W",227467,0.987083
"YOL080C",227469,0.962206
"YKR080W",227470,0.918254
"YOR368W",227471,0.997722
"YEL047C",227473,0.978642
"YFR026C",227474,0.912747
"YDR500C",227475,0.993452
"YBR024W",227477,0.928953
"YJL006C",227478,0.951639
"YDR458C",227479,0.418391
"YPL280W",227481,1.017664
"YOR238W",227482,0.960669
"YLR394W",227483,1.036277
"YNL177C",227485,0.938038
"YMR168C",227486,0.893419
"YDR430C",227487,0.386952
"YER182W",227489,1.002109
"YDR438W",227490,0.959622
"YBR083W",227491,0.756623
"YCL050C",227493,0.948042
"YGR144W",227494,0.880513
"YIR035C",227497,1.040869
"YMR175W-A",227498,0.972526
"YMR140W",227499,0.952354
"YBR060C",227501,1.003251
"YHR005C-A",227502,0.870061
"YNL051W",227503,1.032363
"YKR046C",227505,0.988555
"YHR168W",227506,0.934249
"YNL099C",227507,0.98826
"YBR249C",227509,1.003609
"YBR009C",227510,0.963565
"YDR393W",227511,0.414527
"YDR131C",227513,0.87368
"YHR214C-D",227514,0.903259
"YNL142W",227515,0.961271
"YER081W",227526,1.012997
"YDR409W",227527,0.896584
"YKR013W",227528,1.020982
"YER028C",227529,0.848558
"YDR523C",227530,1.007752
"YNR076W",227531,1.017068
"YDR333C",227532,1.003525
"YKL077W",227533,0.820059
"YKL221W",227534,0.927862
"YKL201C",227535,1.049232
"YNL316C",227536,0.968495
"YEL056W",227537,0.833288
"YJL091C",227538,1.010601
"YBR253W",227539,1.012241
"YJR035W",227540,0.802961
"YMR265C",227541,1.021087
"YJL161W",227542,1.044585
"YGR233C",227543,0.971835
"YNL316C",227544,1.004937
"YER145C",227545,1.023522
"YFL018C",227546,0.991927
"YBR072C-A",227547,0
"YJR035W",227548,0.823044
"YPL229W",227549,0.991543
"YER112W",227550,1.003899
"YPL217C",227551,0.943096
"YBR186W",227552,1.011576
"YDR473C",227553,0.969893
"YDL197C",227554,1.031384
"YER034W",227555,1.030918
"YGL191W",227556,0.993634
"YER087W",227557,0.999497
"YNL282W",227558,0.991255
"YDL035C",227559,0.985891
"YJR160C",227560,0.915567
"YGR029W",227561,1.018825
"YER041W",227562,0.966722
"YIL059C",227563,1.042553
"YFR013W",227564,1.00973
"YDR179W-A",227565,0.933883
"YNR045W",227566,0.890726
"YAL001C",227567,1.00522
"YOR108W",227568,0.994135
"YGL237C",227569,0.966217
"YJR057W",227570,1.033739
"YGR174C",227571,0.99221
"YDR251W",227572,0.535792
"YKR022C",227573,1.020521
"YKR065C",227574,0.913952
"YKL149C",227576,0.944021
"YFR027W",227577,1.033965
"YPL180W",227578,0.98826
"YHR127W",227579,0.993456
"YDR110W",227591,0.782396
"YKL164C",227593,1.055339
"YDL243C",227595,0.998804
"YMR220W",227597,0.929954
"YBR048W",227599,0.982381
"YGL157W",227601,1.006228
"YDR212W",227603,0.758832
"YPL202C",227607,0.426319
"YNL084C",227609,1.056511
"YGR166W",227611,1.0255
"YPL227C",227615,1.018575
"YNL084C",227617,0.943977
"YBR149W",227619,1.011526
"YPL172C",227621,0.992155
"YML070W",227623,0.946886
"YHR194W",227625,0.757479
"YMR234W",227627,0.975174
"YKL184W",227629,0.970386
"YMR250W",227631,1.015191
"YIL036W",227633,0.707541
"YGR092W",227635,0.987965
"YNR035C",227639,1.042406
"YHR069C",227643,1.003286
"YIL077C",227654,1.006902
"YBR152W",227655,1.057678
"YNR031C",227656,0.735873
"YKL023W",227658,1.020707
"YLR442C",227659,0.966312
"YKL072W",227660,0.93687
"YPL278C",227661,0.990799
"YIL087C",227662,0.969141
"YBR104W",227663,0.948272
"YDR038C",227664,0.917764
"YPR142C",227665,1.044115
"YNR054C",227666,1.038211
"YIL064W",227667,0.974965
"YMR163C",227668,0.767423
"YPR020W",227669,1.037078
"YIL094C",227670,1.01655
"YBR128C",227671,0.936506
"YNL297C",227672,0.993207
"YPR150W",227673,1.048516
"YHR039C",227674,0.977259
"YIL090W",227675,0.969556
"YPR190C",227676,0.995526
"YOR364W",227677,0.999391
"YIL098C",227678,0.976237
"YBL081W",227679,0.950776
"YCR040W",227681,0.804108
"YLR205C",227682,1.051035
"YIL097W",227683,1.028121
"YPR167C",227684,1.013968
"YPR012W",227685,1.027032
"YIL164C",227686,0.991255
"YBR105C",227687,1.021705
"YOL138C",227688,0.919003
"YCR061W",227689,1.010088
"YHR184W",227690,0.921186
"YIL146C",227691,0.967557
"YJR075W",227692,1.084507
"YJL030W",227694,1.062541
"YAL036C",227695,1.012222
"YFL036W",227696,0.873376
"YCR099C",227697,0.983021
"YPL273W",227698,1.056916
"YIL121W",227699,0.885958
"YDR025W",227700,0.967944
"YPR052C",227701,0.969638
"YJL086C",227702,1.022021
"YBR161W",227703,0.962557
"YAL017W",227704,0.677709
"YCR101C",227705,1.063038
"YLR152C",227706,0.944468
"YIL155C",227707,1.011268
"YKL073W",227718,0.943043
"YDL150W",227719,1.076721
"YKL055C",227721,1.031103
"YMR060C",227722,1.001437
"YOL095C",227723,0.945417
"YLR438W",227725,0.951251
"YBR289W",227726,0.708007
"YIL034C",227727,0.98826
"YFR024C-A",227729,1.101856
"YMR142C",227730,0.969245
"YKR038C",227731,1.032442
"YLR119W",227733,1.033434
"YDL199C",227734,0.861355
"YLR264C-A",227735,1.009792
"YJR122W",227737,0.978916
"YML050W",227738,0.825382
"YHR201C",227739,0.989634
"YNL207W",227741,0.967946
"YDR109C",227742,0.889434
"YBR147W",227743,0.998987
"YCL017C",227745,0.971715
"YML037C",227746,0.931874
"YKL166C",227747,0
"YBR154C",227749,1.014055
"YER101C",227751,0.987428
"YKR026C",227753,1.022491
"YMR315W",227754,0.959179
"YHR171W",227755,0.987412
"YGL169W",227757,1.088055
"YML133C",227758,0.845062
"YNL277W-A",227759,1.055588
"YMR300C",227761,1.003283
"YML131W",227762,0.921472
"YML080W",227763,0.949062
"YBR181C",227765,0.974909
"YJL181W",227766,0.840554
"YNL225C",227767,0.967819
"YJL133W",227769,0.684023
"YMR188C",227770,0.946308
"YML051W",227771,0.828616
"YGR146C",227782,0.993366
"YBR058C",227783,0.824118
"YJL162C",227784,0.938021
"YGL040C",227785,0.998267
"YOR357C",227786,0.954636
"YJR152W",227787,0.968358
"YKL133C",227788,0.940084
"YGR125W",227789,0.929382
"YBR071W",227790,0.987931
"YPR141C",227791,0.872106
"YJR131W",227792,0.979374
"YGL039W",227793,0.985727
"YCL028W",227794,0.939207
"YGR286C",227795,0.963664
"YAR028W",227796,0.984389
"YPR091C",227797,0.964552
"YER007C-A",227798,1.00137
"YDL060W",227799,0.972857
"YJR052W",227800,1.026483
"YGR048W",227801,1.053571
"YEL005C",227802,1.013333
"YLR132C",227803,0.991891
"YJR054W",227804,0.996151
"YLR095C",227805,0.949756
"YGR201C",227806,1.005703
"YPR010C",227807,0.965222
"YKL150W",227808,1.013507
"YFR018C",227809,1.00796
"YMR077C",227810,1.07365
"YER053C",227811,1.053711
"YOR222W",227812,1.017555
"YGR250C",227813,0.840568
"YGL085W",227814,0.583441
"YMR078C",227815,0.976125
"YKL120W",227816,0.928246
"YGL067W",227817,0.969893
"YOL165C",227818,1.033967
"YDR459C",227819,0.988564
"YBR270C",227820,1.038649
"YGR130C",227821,1.026173
"YEL018W",227822,1.02861
"YAL046C",227823,1.023049
"YJR008W",227824,0.961655
"YGL246C",227825,0.957072
"YPR085C",227826,0.990878
"YMR210W",227827,0.94362
"YKL088W",227828,0.957438
"YNL201C",227829,0.910197
"YLR128W",227830,0.994805
"YMR001C-A",227831,1.004214
"YKL060C",227832,0.940083
"YGL048C",227833,0.980115
"YLR462W",227834,1.023745
"YDR387C",227835,0.944652
"YOL117W",227847,0.987694
"YIL004C",227849,0.936126
"YNR014W",227851,0.921767
"YML054C-A",227852,0.932512
"YJR045C",227853,1.016955
"YHR063C",227855,0.951573
"YIL007C",227857,0.993422
"YOL092W",227859,1.001437
"YJR135C",227860,0.938797
"YJR004C",227863,1.010733
"YMR244W",227867,1.044779
"YOR178C",227868,0.860115
"YHR210C",227873,0.989085
"YPR045C",227875,0.993223
"YLR299W",227877,1.014012
"YBR036C",227879,1.034445
"YIL003W",227881,0.918727
"YEL020C",227883,0.938086
"YCL021W-A",227884,0.947265
"YMR225C",227885,1.016756
"YNL166C",227887,1.000511
"YIL010W",227889,1.032633
"YJL118W",227891,1.020917
"YAR023C",227892,0.89461
"YDR292C",227893,1.019437
"YGL187C",227895,0.986024
"YIL016W",227897,1.11985
"YDR124W",227899,0.5021
"YBR294W",227911,0.996127
"YDR371W",227912,1.018704
"YMR046W-A",227913,0.991297
"YEL017W",227914,1.032472
"YMR175W",227915,0.989504
"YOR381W-A",227916,0.993157
"YDR122W",227918,0.761818
"YKR008W",227919,0.938117
"YNL295W",227920,0.914812
"YMR052C-A",227921,1.030044
"YLR262C-A",227922,0.982057
"YNL070W",227923,1.000578
"YOR394C-A",227924,1.02415
"YML043C",227925,0.97952
"YFL034W",227926,0.99171
"YHR116W",227927,0.975321
"YEL015W",227928,1.053569
"YNL190W",227930,1.042654
"YNL086W",227931,1.018519
"YMR230W-A",227932,1.059458
"YML128C",227933,1.009632
"YIL112W",227934,0.973176
"YHR129C",227935,0.979383
"YNL117W",227936,1.015261
"YMR135W-A",227937,1.013887
"YDR161W",227938,0.951215
"YPL170W",227939,0.975884
"YMR013W-A",227940,1.026131
"YMR018W",227941,1.016631
"YBR281C",227942,0.994275
"YHR142W",227943,1.018135
"YKL212W",227944,1.003037
"YOR289W",227946,1.052217
"YPL183W-A",227947,1.018096
"YER053C-A",227948,1.032623
"YMR014W",227949,0.971021
"YCR048W",227951,0.947136
"YGL160W",227952,0.96176
"YBR175W",227953,0.972788
"YAL067W-A",227954,1.024161
"YPR149W",227955,0.954738
"YKL106C-A",227956,0.984987
"YMR013C",227957,0.972227
"YDL117W",227958,0.899486
"YDL153C",227959,0.918148
"YDR120C",227960,0.760687
"YNL238W",227962,0.933692
"YDL045W-A",227963,1.033083
"YKL003C",227974,0.948339
"YDR375C",227975,0.984966
"YER076C",227977,0.987405
"YOR292C",227978,0.889009
"YBR227C",227979,0.870651
"YBL091C",227981,0.949875
"YEL066W",227982,0.889129
"YML081W",227983,0.584935
"YDL114W",227985,1.037716
"YMR289W",227986,0.991771
"YER021W",227987,1.014561
"YMR173W",227989,1.037397
"YOL110W",227990,0.968833
"YOR359W",227991,0.506702
"YGR042W",227993,1.020492
"YDR397C",227997,0.983597
"YFR047C",227998,0.921445
"YDR334W",227999,0.883032
"YKL218C",228001,0.965981
"YLL022C",228002,0.980781
"YJL210W",228003,0.989362
"YPL038W",228005,0.980513
"YKR021W",228007,0.897662
"YOR305W",228009,0.62854
"YLR004C",228010,0.936041
"YHR207C",228011,0.944076
"YGR049W",228013,1.025854
"YMR182W-A",228014,0.962471
"YDR004W",228015,1.013791
"YNL024C",228017,1.056076
"YOR131C",228018,0.919604
"YCL031C",228019,0.934588
"YOR297C",228021,0.952169
"YDR524W-C",228022,0.920112
"YMR029C",228023,0.972517
"YPL107W",228025,1.001826
"YDL170W",228027,1.064887
"YPL166W",228038,1.00697
"YFL023W",228039,0.98786
"YOR272W",228040,0.893128
"YGL057C",228041,0.98826
"YBR276C",228042,0.778272
"YGR258C",228044,0.937765
"YBR077C",228045,0.990778
"YPR119W",228046,0.702674
"YKL028W",228047,0.978104
"YDR148C",228048,1.033285
"YKL092C",228050,0.966676
"YKL164C",228051,0.974965
"YFL052W",228053,1.030573
"YGL101W",228054,1.014291
"YKL116C",228055,0.963639
"YPR043W",228056,1.045447
"YGL162W",228057,0.634431
"YKR082W",228058,0.999336
"YMR120C",228059,1.038994
"YDR003W",228061,1.035291
"YMR198W",228062,0.911636
"YGR055W",228063,0.97041
"YPR043W",228064,1.023062
"YGL254W",228065,0.93758
"YOR098C",228066,0.979535
"YOR273C",228067,0.951156
"YGL141W",228068,0.849915
"YHR202W",228069,0.994153
"YDR400W",228070,1.036784
"YHL002W",228071,1.010498
"YOR232W",228072,0.94262
"YGL232W",228073,1.023245
"YFL008W",228074,1.008919
"YBR110W",228075,0.987043
"YGL137W",228076,1.010599
"YMR228W",228077,0.999455
"YBR132C",228078,0.98794
"YDR291W",228079,0.947417
"YOR232W",228080,0.940524
"YGL248W",228081,0.964219
"YNL091W",228082,0.53388
"YBR180W",228083,0.996057
"YEL043W",228084,0.815686
"YGR111W",228085,0.956141
"YDL013W",228086,1.058104
"YMR066W",228087,0.902813
"YKL047W",228088,1.04341
"YGL148W",228089,1.049765
"YKL068W-A",228090,1.108639
"YML007W",228091,0.922765
"YLL028W",228103,0.92521
"YHR096C",228105,0.878553
"YML054C",228107,0.9517
"YKL183W",228109,0.968781
"YGR077C",228111,0.934407
"YLL006W",228113,1.05384
"YLR048W",228115,1.037645
"YNL025C",228117,0.98826
"YGR289C",228121,0.989354
"YBR031W",228127,1.008025
"YPL281C",228129,0.877417
"YNR015W",228131,0.990458
"YBR299W",228133,0.987157
"YCR008W",228135,0.993802
"YJL209W",228137,0.969959
"YPR054W",228139,0.966521
"YDL108W",228141,0.905056
"YIR021W",228143,0.742194
"YIL037C",228145,0.861248
"YDR419W",228147,0.973769
"YPL081W",228151,1.087115
"YMR305C",228155,1.056785
"YJR104C",228166,1.007578
"YBL032W",228167,1.006188
"YJR127C",228168,0.976042
"YCR102W-A",228169,0.984212
"YOR067C",228170,0.997685
"YBR200W-A",228172,1.006192
"YPR073C",228173,1.012379
"YKL001C",228174,1.034016
"YAL060W",228175,1.011169
"YDL023C",228177,1.029171
"YLR406C-A",228178,1.026712
"YIL107C",228179,0.912728
"YEL049W",228180,1.01518
"YKL084W",228182,0.998057
"YBR168W",228183,1.010138
"YER105C",228184,0.945129
"YDL026W",228185,1.060314
"YGL064C",228186,0.675886
"YIL038C",228187,1.02801
"YOL159C-A",228188,1.039598
"YJL205C",228190,0.99433
"YBR195C",228191,0.692795
"YBR115C",228192,0.944499
"YDL034W",228193,1.026841
"YOR023C",228194,0.913171
"YIL143C",228195,1.032616
"YOR304C-A",228196,0.971704
"YPR094W",228197,1.040896
"YKL193C",228198,0.855347
"YBL055C",228199,1.012131
"YKL182W",228200,0.979645
"YMR101C",228202,1.024382
"YIL109C",228203,0.957664
"YCL035C",228204,1.029894
"YPR102C",228205,1.018754
"YLR408C",228206,1.008597
"YAL061W",228207,0.981506
"YFL007W",228208,0.94184
"YDL096C",228209,0.980437
"YOR244W",228210,0.975979
"YJL035C",228211,1.044582
"YPR036W-A",228212,0.952711
"YPR086W",228213,0.999305
"YBL078C",228214,1.033093
"YCR042C",228216,0.954073
"YDL118W",228217,1.103285
"YML012W",228218,1.140324
"YJL043W",228219,1.04741
"YPL119C-A",228231,1.002432
"YCL043C",228233,0.98826
"YMR030W",228234,0.951259
"YNL167C",228235,0.180465
"YDR007W",228237,0.994602
"YMR098C",228238,0.667563
"YBR296C-A",228239,1.050133
"YPR199C",228242,0.944393
"YGL113W",228243,0.997198
"YDR383C",228245,0.950988
"YAL048C",228246,0.888195
"YER186C",228247,1.007412
"YKL089W",228249,0.558772
"YGL190C",228250,0.839649
"YDR483W",228253,0.991
"YNR075W",228254,1.00249
"YDR329C",228255,0.813507
"YNL229C",228257,0.81116
"YPR080W",228258,0.93552
"YBR212W",228259,0.127305
"YBR157C",228261,0.677131
"YOR390W",228262,0.97653
"YMR100W",228263,1.023191
"YPL120W",228265,1.026483
"YPR176C",228266,0.94832
"YLR381W",228267,0.994654
"YOL016C",228269,0.975293
"YDR300C",228270,0.952947
"YFR032C-B",228271,1.011654
"YNL304W",228273,0.854037
"YPR191W",228274,0.922837
"YFL042C",228275,0.892566
"YKR006C",228277,0.96797
"YBR056W",228278,0.939593
"YOL166W-A",228279,1.051476
"YMR079W",228281,1.041291
"YMR139W",228282,0.721195
"YOR165W",228283,1.042084
"YOR011W-A",228295,1.086992
"YCR009C",228296,1.061111
"YGL223C",228297,1.033995
"YIL152W",228298,1.00678
"YBL044W",228299,1.039052
"YJL221C",228300,0.970087
"YBL104C",228301,0.88905
"YGR121W-A",228302,1.056289
"YLR162W-A",228303,0.971715
"YJL028W",228304,1.006252
"YFL048C",228305,0.972868
"YOR004W",228306,0.918262
"YLR164W",228307,0.969083
"YLL023C",228308,0.925961
"YNL212W",228309,0.884867
"YMR194C-B",228310,1.04024
"YJR139C",228311,0.977559
"YBR231C",228312,1.029752
"YFR005C",228313,0.977674
"YDR282C",228314,1.007589
"YGL262W",228315,1.001756
"YPL070W",228316,0.773341
"YLR337C",228317,0.961451
"YKR095W-A",228318,1.004111
"YPR088C",228319,0.976914
"YIL011W",228320,0.987044
"YGL012W",228321,1.015563
"YLL053C",228322,0.809832
"YMR170C",228323,0.99835
"YPR147C",228324,1.151815
"YLR001C",228325,0.95305
"YJR112W-A",228326,1.080035
"YPR017C",228327,1.052581
"YGL202W",228329,1.03581
"YCR061W",228331,1.004359
"YJL045W",228332,0.974297
"YMR237W",228333,0.95839
"YNL138W-A",228334,1.021943
"YOR295W",228335,0.949631
"YJL024C",228336,1.021234
"YOR384W",228337,1.074409
"YGL197W",228338,0.968869
"YGL241W",228339,0.921109
"YGR054W",228340,0.61605
"YJL132W",228341,1.018266
"YBR111W-A",228342,1.000397
"YDR307W",228343,0.992689
"YBR291C",228344,0.98889
"YPL171C",228345,0.994761
"YDL012C",228346,1.138624
"YNL132W",228347,0.987372
"YOR276W",228359,1.022513
"YIL035C",228361,1.01988
"YPL030W",228363,0.897581
"YPL189C-A",228364,0.917944
"YKL204W",228365,0.95787
"YPL151C",228367,0.961239
"YIL025C",228369,0.941282
"YCR051W",228371,0.98938
"YDL159W-A",228372,0.95266
"YKL117W",228373,1.045742
"YOL071W",228375,0.987165
"YIL051C",228377,1.013404
"YAL018C",228379,0.975674
"YDL043C",228380,0.972573
"YPL249C-A",228383,1.008473
"YIL054W",228385,1.003514
"YHR021W-A",228387,1.10311
"YKL100C",228388,0.686509
"YBR117C",228389,1.055381
"YLR195C",228391,1.051329
"YER138W-A",228393,1.036159
"YOR324C",228395,0.982406
"YBR278W",228399,1.066858
"YER139C",228403,0.923113
"YDL057W",228404,0.905616
"YJL156C",228405,0.974341
"YPL101W",228407,0.929517
"YKL006C-A",228409,0.998659
"YJL147C",228411,0.736204
"YBR235W",228422,0.962607
"YDR502C",228423,0.997837
"YMR291W",228424,0.840847
"YNL100W",228425,1.024107
"YAL031C",228426,0.349027
"YDL081C",228427,0.958161
"YJL012C",228428,0.991592
"YML046W",228429,0.966916
"YGL151W",228430,0.980154
"YOR161C",228431,0.975971
"YNL110C",228433,0.945906
"YNL101W",228434,0.912858
"YCR043C",228435,1.004901
"YDL085C-A",228436,1.025747
"YML020W",228437,0.968443
"YER129W",228438,0.627342
"YOR230W",228439,1.006655
"YLR089C",228440,1.018539
"YNL105W",228441,1.021643
"YMR231W",228442,1.038956
"YAL009W",228443,1.032927
"YGL258W-A",228444,1.008212
"YMR081C",228445,0.840082
"YDR128W",228446,0.848302
"YOR251C",228447,1.016738
"YOR192C",228448,1.012631
"YNL155W",228449,1.00388
"YOL006C",228450,0.495345
"YDR493W",228451,1.067034
"YCL001W-B",228452,1.05589
"YMR145C",228453,0.856894
"YPL150W",228454,1.036883
"YOR264W",228455,1.010248
"YGL192W",228456,1.111562
"YNL145W",228457,1.02177
"YNL192W",228458,1.030148
"YBR091C",228459,1.048945
"YMR122W-A",228460,1.051072
"YMR089C",228461,0.849664
"YNL313C",228462,0.978976
"YOR266W",228463,0.968371
"YDL057W",228464,1.066204
"YPL248C",228466,0.917853
"YLR013W",228467,1.023964
"YJL062W-A",228468,0.956897
"YMR086W",228469,0.905361
"YCR023C",228472,0.978806
"YFL009W",228474,0.97675
"YLR042C",228475,1.026781
"YDR524W-C",228486,0.999077
"YDL087C",228487,1.000146
"YBR138C",228489,0.937182
"YER140W",228490,0.923384
"YHR061C",228491,0.920054
"YPL246C",228493,0.966312
"YAL037C-A",228494,0.849903
"YDL128W",228495,0.989146
"YGR017W",228497,0.9117
"YDR366C",228498,1.023279
"YKL191W",228499,0.992762
"YIL114C",228501,0.776808
"YDR320C-A",228502,0.982744
"YDR087C",228503,1.002838
"YML087C",228505,0.998104
"YER036C",228506,0.884194
"YDR530C",228507,0.98011
"YLR208W",228509,0.936502
"YDR320C-A",228510,0.967202
"YLR423C",228511,0.795481
"YMR299C",228513,0.999043
"YLR125W",228514,1.009152
"YGR041W",228515,0.953158
"YNL160W",228517,1.010991
"YOL038C-A",228518,0.852234
"YDL192W",228519,0.986349
"YCR015C",228521,1.01626
"YPL024W",228522,0.982891
"YJL092W",228523,0
"YNL288W",228525,1.005182
"YCR075W-A",228526,0.935299
"YDL002C",228527,1.070301
"YOL002C",228529,1.09891
"YLL066W-B",228530,0.997176
"YOR075W",228531,1.002966
"YGR173W",228533,0.98473
"YBR196C-B",228534,0.904174
"YLR178C",228535,0.966234
"YJL213W",228537,0.991705
"YDR437W",228538,0.9564
"YJR064W",228539,0.961587
"YDR415C",228550,0.927056
"YGR283C",228551,0.97645
"YPL260W",228552,1.051526
"YGL263W",228553,0.964833
"YPL013C",228555,0.973444
"YGR153W",228557,0.980188
"YDR390C",228558,0.881894
"YMR227C",228559,0.970786
"YHR019C",228560,0.969346
"YGL213C",228561,0.96821
"YJR089W",228562,0.943155
"YGL143C",228563,0.905474
"YER080W",228565,0.978897
"YDL113C",228566,0.882351
"YGR172C",228567,0.991122
"YJL163C",228568,0.852326
"YGL208W",228569,0.984143
"YOL011W",228570,0.960475
"YHL031C",228571,1.000092
"YGR014W",228572,0.871994
"YGL050W",228573,0.974151
"YOL025W",228574,1.026176
"YIL104C",228575,1.017705
"YLL012W",228576,1.003473
"YGL097W",228577,1.012928
"YKL068W",228578,0.644963
"YOR077W",228579,1.027429
"YKR011C",228581,0.996137
"YLR103C",228582,0.991934
"YIR028W",228583,0.960248
"YCL049C",228584,1.049309
"YFR021W",228585,1.012546
"YKL064W",228586,0.96199
"YOR077W",228587,1.09863
"YIL005W",228588,0.9819
"YCR082W",228589,0.999986
"YPL028W",228590,0.982807
"YFL044C",228591,0.967289
"YCL049C",228592,0.975358
"YJR145C",228593,0.98826
"YGL058W",228594,0.986325
"YHR062C",228595,0.98826
"YHR149C",228596,0.998914
"YJL193W",228597,0.936246
"YML007C-A",228598,0.996237
"YPL039W",228599,0.912964
"YOR071C",228600,0.710757
"YKL095W",228601,0.807641
"YKL008C",228602,0.989915
"YHR062C",228603,0.973756
"YGL209W",228615,0.968077
"YOL052C-A",228617,0.983669
"YAL034C",228619,0.97358
"YFL041W",228621,0.896688
"YKL009W",228623,0.926866
"YOL052C-A",228625,1.039775
"YER044C-A",228627,0.994544
"YKL125W",228629,1.020717
"YHR067W",228631,1.000447
"YMR121C",228633,0.718486
"YPL093W",228635,0.967118
"YNR019W",228639,0.934746
"YDR295C",228641,1.000899
"YPL023C",228643,0.981822
"YPL161C",228645,0.99798
"YMR235C",228647,0.99017
"YML017W",228649,0.973969
"YLR431C",228651,1.101283
"YGL075C",228653,0.988545
"YDR496C",228655,0.980039
"YKL104C",228657,0.83708
"YML056C",228659,0.946569
"YEL060C",228661,0.952377
"YPL188W",228663,0.98826
"YNL309W",228665,0.925101
"YKL108W",228667,0.944935
"YLR326W",228678,0.984771
"YER093C",228680,0.918702
"YDL152W",228681,0.975281
"YMR117C",228682,0.955601
"YBR221C",228683,0.959476
"YGL188C-A",228684,0.984905
"YPR140W",228685,0.987936
"YHR091C",228686,0.882206
"YBL098W",228687,0.970138
"YPR117W",228688,0.996388
"YJL146W",228690,0.98826
"YBR234C",228691,0.991504
"YNL130C-A",228692,1.071315
"YPR154W",228693,1.011559
"YKL080W",228694,1.1163
"YBR199W",228695,0.9754
"YMR280C",228696,0.827993
"YJR093C",228698,0.82747
"YBR246W",228699,0.982623
"YBR196C-A",228700,1.043892
"YPR153W",228701,1.005073
"YGL087C",228702,1.016042
"YBL086C",228703,0.981457
"YLR419W",228704,1.001055
"YOL157C",228706,0.891874
"YBR272C",228707,1.008491
"YKL096C-B",228708,1.051704
"YCL059C",228709,0.961385
"YPL204W",228710,0.974629
"YBL056W",228711,0.743985
"YAR071W",228712,1.02923
"YOR186W",228713,0.978745
"YPL245W",228714,1.002737
"YBR283C",228715,0.939457
"YOL155W-A",228716,1.0665
"YCR003W",228717,0.939304
"YPL206C",228718,1.006967
"YBR098W",228719,0.992192
"YLL007C",228722,0.956886
"YKL128C",228723,0.981706
"YPL097W",228724,0.935404
"YCR020C",228725,1.020662
"YPL218W",228726,1.029262
"YHR103W",228728,0.989848
"YOR224C",228729,1.010522
"YFR041C",228730,0.983491
"YLR300W",228731,1.013553
